timestamp,alpha,beta,theta,gamma,coherence,focus,calm,target,visual_intensity,audio_frequency
0.966876745223999,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.0178563594818115,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.0690138339996338,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.1197831630706787,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.1706278324127197,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.2214882373809814,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.2723402976989746,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.3233883380889893,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.3743879795074463,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.4251978397369385,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.4759418964385986,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.5268099308013916,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.5775706768035889,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.62839937210083,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.6793467998504639,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.7302038669586182,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.7815039157867432,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.8323616981506348,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.883195161819458,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.9343278408050537,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
1.9853277206420898,0.5,0.3,0.2,0.1,0.5,0.7884167203847869,0.8305647840531561,balance_alpha_beta,0.7884167203847869,613.4516784846531
